Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status
19-Apr-16 13:16:24,ASI,0160028111880594,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:36:15,Reg SV Regular,0160008442715677,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.75,Unlmtd,,Success
19-Apr-16 13:39:17,EZ Annual Z5,0160011731866706,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,1,Success
19-Apr-16 13:44:33,ASI,0160005472009435,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:44:51,ASI,0160011833509188,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:48:06,ASI,0160011559744860,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:48:09,ASI,0160019589282595,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:21:34,ASI,0160005911240476,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:29:17,ASI,0160005657154394,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:30:18,Reg SV Sr/Dis,0160005851974233,N/A,3224,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,9.30,Unlmtd,,Success
19-Apr-16 14:31:46,ASI,0160038262370675,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:49:22,ASI,0160041879602084,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:50:14,ASI,0160008050428043,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:57:25,ASI,0160036514306992,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:59:50,ASI,0160011825172227,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:59:56,Reg SV Sr/Dis,0160011825172227,N/A,3224,No Prod Use Type,,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,,Passback
19-Apr-16 15:00:00,Reg SV Regular,0160028877667441,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,3.25,Unlmtd,,Success
19-Apr-16 15:30:51,ASI,0160005286778076,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:35:17,ASI,0160019588930756,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:59:28,ASI,0160005294238550,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 16:02:12,ASI,0160012372223108,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 16:05:41,ASI,0160005652515672,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,2.25,Unlmtd,0,Success
19-Apr-16 16:44:13,ASI,0160005688457113,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 16:49:53,Reg SV Regular,0160008464224152,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,38.50,Unlmtd,,Success
19-Apr-16 17:15:12,Reg SV Regular,0160008237273502,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.25,Unlmtd,,Success
19-Apr-16 17:15:14,Reg SV Regular,0160013032510629,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.80,Unlmtd,,Success
19-Apr-16 17:16:44,Reg SV Regular,0160008528758872,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,45.50,Unlmtd,,Success
19-Apr-16 17:16:48,Reg SV Regular,0160008416864154,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,23.50,Unlmtd,,Success
19-Apr-16 17:16:50,Reg SV Regular,0160008375948311,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,92.25,Unlmtd,,Success
19-Apr-16 17:16:53,Reg SV Regular,0160008377970719,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,14.25,Unlmtd,,Success
19-Apr-16 17:27:28,ASI,0160036514916436,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.75,Unlmtd,0,Success
19-Apr-16 18:08:56,Reg SV Sr/Dis,0160012057458086,N/A,3224,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,7.55,Unlmtd,,Success
19-Apr-16 18:22:06,Reg SV Regular,0160042116518000,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.00,Unlmtd,,Success
19-Apr-16 18:24:43,EZ Pass AdultZ0,0160008453103839,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.25,Unlmtd,0,Success
19-Apr-16 19:06:06,ASI,0160012139093349,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:26:10,Reg SV Student,0160005343504150,N/A,2210,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,5.00,Unlmtd,,Success
19-Apr-16 15:29:57,Reg SV Regular,0160005082227351,N/A,2210,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,15.00,Unlmtd,,Success
19-Apr-16 15:43:56,ASI,0160005586440799,N/A,2210,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:44:00,Reg SV Regular,0160042861296240,N/A,2210,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.75,Unlmtd,,Success
19-Apr-16 15:51:14,ASI,0160005598379035,N/A,2210,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 06:46:31,Reg SV Regular,0160008328855191,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.00,Unlmtd,,Success
19-Apr-16 06:54:02,Reg SV Sr/Dis,0160005892060315,N/A,3217,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,9.65,Unlmtd,,Success
19-Apr-16 07:10:44,ASI,0160011832250149,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 07:12:57,DCFS EZ (New),01701759879419162922,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 07:13:09,Reg SV Student,0160005546662235,N/A,3217,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,1.50,Unlmtd,,Success
19-Apr-16 07:59:42,Reg SV Regular,0160041807316088,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,18.00,Unlmtd,,Success
19-Apr-16 08:03:24,ASI,0160033081722347,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 08:03:26,ASI,0160011832088382,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 08:16:53,Reg SV Regular,0160005521064795,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.00,Unlmtd,,Success
19-Apr-16 08:17:38,ASI,0160008051055720,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 08:22:01,Reg SV Regular,0160005695659354,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,40.75,Unlmtd,,Success
19-Apr-16 08:53:59,Reg SV Regular,0160008254372310,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.75,Unlmtd,,Success
19-Apr-16 09:21:03,ASI,0160005744327839,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:21:06,ASI,0160041938244969,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:21:08,ASI,0160005511370392,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:24:56,DCFS EZ (New),01702811453843206400,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:31:01,ASI,0160036524990678,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:35:49,EZ Pass S/D Z0,0160001785491170,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:48:29,ASI,0160005509379991,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.35,Unlmtd,0,Success
19-Apr-16 10:11:03,ASI,0160008144278875,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 10:13:30,ASI,0160005580947351,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 10:15:33,ASI,0160005498770077,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:18:19,ASI,0160008139195670,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:18:23,ASI,0160005782701598,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:19:00,Reg SV Sr/Dis,0160005806355678,N/A,3217,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,6.40,Unlmtd,,Success
19-Apr-16 11:19:02,Reg SV Sr/Dis,0160005283159197,N/A,3217,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,7.50,Unlmtd,,Success
19-Apr-16 11:28:06,ASI,0160011832878626,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:36:25,ASI,0160008063671241,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:36:36,ASI,0160005413556312,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:47:42,Reg SV Regular,0160005715431834,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,12.25,Unlmtd,,Success
19-Apr-16 12:05:49,ASI,0160033064099945,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:07:24,Reg SV Regular,0160008323106392,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.25,Unlmtd,,Success
19-Apr-16 12:14:36,ASI,0160036524990678,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:26:24,ASI,0160033065240589,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:30:28,ASI,0160008294091672,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:35:05,ASI,0160008063710924,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:35:28,ASI,0160005580947351,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:43:24,ASI,0160012372223108,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:14:45,ASI,0160012372297342,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.00,Unlmtd,0,Success
19-Apr-16 13:36:25,ASI,0160005579372314,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:38:29,ASI,0160005321024155,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:43:59,Reg SV Regular,0160008992112671,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,15.30,Unlmtd,,Success
19-Apr-16 13:44:02,ASI,0160033081722347,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:50:01,Reg SV Regular,0160008243817433,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.75,Unlmtd,,Success
19-Apr-16 13:52:41,ASI,0160008139195670,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 13:52:46,ASI,0160041880083043,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:07:37,Reg SV Regular,0160017743259764,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,30.25,Unlmtd,,Success
19-Apr-16 14:42:08,ASI,0160005751595997,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 14:43:04,Reg SV Regular,0160001260085026,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.50,Unlmtd,,Success
19-Apr-16 14:53:10,ASI,0160041880216965,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.50,Unlmtd,0,Success
19-Apr-16 14:53:12,ASI,0160005287970714,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:00:03,EZ Pass S/D Z0,0160010288189066,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:01:31,ASI,0160036515583474,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:20:55,Reg SV Regular,0160018059739019,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.00,Unlmtd,,Success
19-Apr-16 15:40:29,ASI,0160005586192796,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:40:31,ASI,0160008141039510,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:44:23,ASI,0160019589448998,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 15:44:26,Reg SV Student,0160005545943511,N/A,3217,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,7.00,Unlmtd,,Success
19-Apr-16 15:46:34,Reg SV Sr/Dis,0160005687984158,N/A,3217,Hotlisted - Reject Everywhere,,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,,Hotlisted - Reject
19-Apr-16 15:55:59,ASI,0160033084255782,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 16:54:40,Reg SV Regular,0160008092331031,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,31.50,Unlmtd,,Success
19-Apr-16 17:04:25,Reg SV Regular,0160005695659354,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,40.00,Unlmtd,,Success
19-Apr-16 17:18:36,Reg SV Regular,0160041807316088,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.25,Unlmtd,,Success
19-Apr-16 17:23:03,Reg SV Regular,0160040219028083,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,12.00,Unlmtd,,Success
19-Apr-16 17:56:53,EZ Pass AdultZ0,0160008074901637,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 18:01:05,Reg SV Regular,0160005232908959,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.75,Unlmtd,,Success
19-Apr-16 18:01:08,Reg SV Regular,0160005578406238,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.00,Unlmtd,,Success
19-Apr-16 18:01:10,Reg SV Regular,0160005705028954,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.75,Unlmtd,,Success
19-Apr-16 18:23:26,ASI,0160008049997967,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 18:23:29,ASI,0160012139798467,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 19:11:56,ASI,0160041273532325,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 19:25:32,Reg SV Regular,0160008254372310,N/A,3217,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.00,Unlmtd,,Success
19-Apr-16 19:35:09,EZ Pass S/D Z0,0160005804703192,N/A,3217,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 06:18:20,Reg SV Regular,0160005873163674,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.00,Unlmtd,,Success
19-Apr-16 06:23:18,Reg SV Regular,0160013140405985,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,21.50,Unlmtd,,Success
19-Apr-16 06:24:18,Reg SV Regular,0160008117909795,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.55,Unlmtd,,Success
19-Apr-16 06:29:09,Reg SV Regular,0160008616328158,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,36.25,Unlmtd,,Success
19-Apr-16 06:45:45,ASI,0160028111856917,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 07:17:12,Reg SV Regular,0160002655075580,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,11.25,Unlmtd,,Success
19-Apr-16 07:17:59,EZ Pass AdultZ0,0160008453103839,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.25,Unlmtd,0,Success
19-Apr-16 07:20:36,Reg SV Student,0160005292123358,N/A,3297,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,9.50,Unlmtd,,Success
19-Apr-16 07:22:45,EZ Pass AdultZ0,0160008672579678,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 07:24:08,PS Try Tran Mon,0160039870581364,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 07:32:00,Reg SV Regular,0160002254496708,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.00,Unlmtd,,Success
19-Apr-16 08:02:05,Reg SV Regular,0160003099267429,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,12.25,Unlmtd,,Success
19-Apr-16 08:15:35,DCFS EZ (New),01701865830893646089,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 08:19:20,Reg SV Regular,0160008350528476,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.75,Unlmtd,,Success
19-Apr-16 08:19:21,Reg SV Regular,0160008974965153,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,24.75,Unlmtd,,Success
19-Apr-16 08:26:07,Reg SV Regular,0160008377764955,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,15.25,Unlmtd,,Success
19-Apr-16 08:37:41,EZ Pass AdultZ0,0160005832016476,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 08:46:36,EZ Pass AdultZ0,0160007945755396,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.15,Unlmtd,0,Success
19-Apr-16 08:51:02,ASI,0160005535028315,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 08:51:08,Reg SV Regular,0160005757842393,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.50,Unlmtd,,Success
19-Apr-16 09:11:40,ASI,0160008118500957,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:20:55,Reg SV Regular,0160008398507037,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.00,Unlmtd,,Success
19-Apr-16 09:25:32,ASI,0160005744327839,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:25:38,ASI,0160041938244969,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:30:49,ASI,0160036515036119,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:30:58,Reg SV Regular,0160007918314437,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.50,Unlmtd,,Success
19-Apr-16 09:50:36,ASI,0160005338252310,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:50:41,ASI,0160005834321437,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:52:03,ASI,0160008294091672,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:53:02,ASI,0160005754102874,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 09:57:02,Reg SV Regular,0160008450674717,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.75,Unlmtd,,Success
19-Apr-16 10:02:49,ASI,0160005295976158,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 10:08:52,ASI,0160019589282595,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 10:08:55,ASI,0160011559744860,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 10:14:54,Reg SV Regular,0160005053906710,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.50,Unlmtd,,Success
19-Apr-16 10:22:45,Reg SV Regular,0160005445474393,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,45.00,Unlmtd,,Success
19-Apr-16 10:26:32,ASI,0160008090141275,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 10:46:33,Reg SV Regular,0160018420369520,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.00,Unlmtd,,Success
19-Apr-16 10:56:14,ASI,0160008105637911,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 10:56:19,Reg SV Regular,0160040278087285,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.50,Unlmtd,,Success
19-Apr-16 10:56:23,Reg SV Regular,0160008397760470,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.75,Unlmtd,,Success
19-Apr-16 11:04:34,ASI,0160005688457113,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:09:30,ASI,0160005848813270,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:12:28,ASI,0160028112010357,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:21:21,ASI,0160033081222983,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:24:11,ASI,0160012139093349,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:35:24,ASI,0160041938303047,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:38:37,ASI,0160011543287265,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 11:44:47,Reg SV Regular,0160008159614238,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.75,Unlmtd,,Success
19-Apr-16 11:44:53,Reg SV Regular,0160005057934874,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.25,Unlmtd,,Success
19-Apr-16 11:44:55,Reg SV Regular,0160009164231513,N/A,3297,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.50,Unlmtd,,Success
19-Apr-16 12:05:23,ASI,0160011543146784,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:05:29,ASI,0160005670676951,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:05:37,ASI,0160008199654236,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:14:16,ASI,0160041887453769,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:16:13,ASI,0160005834321437,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
19-Apr-16 12:16:18,ASI,0160036514838838,N/A,3297,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
